,Unnamed: 0,id,title,tags
4091,4091,33667,Gentleman's Agreement,drama romanc antisemit soldier philipschuylergreen kathylaci davegoldman annedettrey mrs.green eliakazan a magazin writer pose as a jew to expo anti-semitism. en
4092,4092,39013,Winter's Bone,"drama father court bail drugtrad girl aftercreditsst duringcreditsst womandirector reedolli teardrop littlearthur merab sheriffbaskin debragranik 17 year-old ree dolli set out to track down her father, who put their hou up for hi bail bond and then disappeared. if she fails, ree and her famili will be turn out into the ozark woods. challeng her outlaw kin' code of silenc and risk her life, ree hack through the lies, eva and threat offer up by her rel and begin to piec togeth the truth. en"
4093,4093,11194,Touching the Void,"documentari action adventur wound mountain peru sport glacier climb rescu snow cordillerahuayhuash joesimpson simoni himself richardhawk himself kevinmacdonald a documentari base on the book of the same name by joe simpson about simpson' and simon yates' disastr and near-fat attempt to climb 6,344m siula grand in the cordillera huayhuash in the peruvian and in 1985. en"
4094,4094,43839,Alexander's Ragtime Band,"drama music romanc danc ragtim concerttour alexander-rogergr stellakirbi charliedwi jerryallen daveylan henryk roger grant, a classic violinist, disappoint hi famili and teacher when he organ a jazz band, but he and the band becom successful. roger fall in love with hi singer stella, but hi reluct to lose her lead him to thwart her effort to becom a solo star. when the world war separ them in 1917, stella marri roger' best friend charlie. roger come home after the war and an import concert at carnegi hall bring the corner of the romant triangl together. en"
4095,4095,1382,Me and You and Everyone We Know,"comedi drama brotherbrotherrelationship playground independentfilm sextalk artgalleri separ selfmutil shoesalesman chatsess femaleartist meetingontheinternet hopechest womandirector christinejesperson richardswersey robbyswersey peterswersey sylvi mirandajuli the featur film debut by artist miranda juli about a variou comic situat and plot that intertwine. one stori line is about a father who is end hi marriag and the other stori is of a video artist (possibl autobiograph of miranda july, also play by her) who is desper tri to get her work in a modern art museum. the film won caméra d'or at cannes. en"
4096,4096,44639,Inside Job,"documentari corrupt capit global bank banker fraud wallstreet financ globaleconomi bank crisi money econom financialcrisi stockmarket corpor narrat himself himself himself himself charlesferguson a film that expo the shock truth behind the econom crisi of 2008. the global financ meltdown, at a cost of over $20 trillion, result in million of peopl lose their home and jobs. through exten research and interview with major financ insiders, politician and journalists, insid job trace the rise of a rogu industri and unveil the corro relationship which have corrupt politics, regul and academia. en"
4097,4097,301351,We Are Your Friends,"drama music romanc dj cole sophi jame himself himself maxjoseph young cole carter dream of hit the big time as a hollywood disc jockey, spend hi day and night hang with buddi and work on the one track that will set the world on fire. opportun come knock when he meet jame reed, a charismat dj who take the 23-year-old under hi wing. soon, hi seemingli clear path to success get complic when he start fall for hi mentor' girlfriend, jeopard hi new friendship and the futur he seem destin to fulfill. en"
4098,4098,4816,Ghost Dog: The Way of the Samurai,crime drama deport hitman missionofmurd book code telescop beat mafia park pigeon hagakur icecream haitian cdplayer roug armsl racialslur ghostdog sonnyvalerio louisevargo rayvargo vinni jimjarmusch an african-american mafia hit man who model himself after the samurai of old find himself target for death by the mob. en
4099,4099,7873,Harsh Times,"crime drama thriller action watchingamovi playingpool vinegar jimlutherdavi mikealonzo sylvia toussant marta daviday jim davi is an ex-armi ranger who find himself slip back into hi old life of petti crime after a job offer from the lapd evaporates. hi best friend is pressur by hi girlfriend sylvia to find a job, but jim is more interest in hang out and make cash from small heists, while tri to get a law enforc job so he can marri hi mexican girlfriend. en"
4100,4100,331190,Captive,"crime drama thriller hostag basedontruestori murder independentfilm singlemoth drug drugaddict recoveringdrugaddict autotheft basedontrueev ashleysmith briannichol detectivejohnchestnut kimrog sergeantcarmensandov jerryjameson base on a miracul true stori that drew the attent of the entir nation, is the dramatic, thrilling, and spiritu journey of ashley smith and brian nichols. after be taken hostag by brian in her own apartment, ashley turn to rick warren’ inspir book, the purpo driven life, for guidance. in read from the book, ashley not onli find purpo in her own life, but help brian find a more peac resolut to a harrow situation. en"
4101,4101,15186,Full Frontal,"comedi drama romanc independentfilm bill hitler lee linda carl stevensoderbergh a contemporari comedi set in lo angeles, full frontal trace the complic relationship among seven friend as they deal with the fragil connect that bind them together. full frontal take place dure a twenty-four hour period - a day in the life of miss connections. en"
4102,4102,17994,Witchboard,"horror ax possess psychicpow ouija ouijaboard evilspirit brandonsinclair lindabrewst jimmorar zarabeth lt.dewhurst kevintenney play around with a ouija board, a trio of friend succ in contact the spirit of a young boy. troubl begin when the evil spirit, malfeitor, take over one of their bodies. en"
4103,4103,1378,Shortbus,"romanc drama comedi gay newyork freelov swingerclub transsexu sex heterosexu suicideattempt erot groupsex orgasm sextherapi video dominatrix homosexu unsimulatedsex sofia jame jami ceth severin johncameronmitchel a group of new yorker caught up in their milieu converg at an underground salon infam for it blend of art, music, politics, and carnality.. the charact converg in a weekli brooklyn salon loo inspir by variou underground nyc gather that took place in the earli 2000's. en"
4104,4104,8885,Waltz with Bashir,"drama anim war israel palestin middleeast lebanon nightmar middleeastconflict himself(voice) himself(voice) himself(voice) himself(voice) arifolman much award anim documentary, in which director and isra armi veteran ari folman interview friend and former soldier about their memori of the 1982 lebanon war and especi the sabra and shatila massacr in beirut. the usag on anim enabl folman to illustr their person memori and dreams. he"
4105,4105,48382,"The Book of Mormon Movie, Volume 1: The Journey","sam laban the stori of lehi and hi wife sariah and their four sons: laman, lemuel, sam, and nephi. lehi leav jerusalem becau he prophesi unto the peopl concern the destruct of jerusalem, and they sought hi life. he journey into the wilder with hi family. he send nephi and hi brethren back to jerusalem after the brass plate and the famili of ishmael. the son and daughter of lehi marri the son and daughter of ishmael. they take their famili and continu into the wilderness. ishmael die in the wilderness. they come to the sea. nephi' brethren rebel against him. he confound them, and build a ship. they cross the sea to the promi land in the americas. lehi die in the promi land. nephi' brethren rebel against him again. nephi depart again into the wilderness. en"
4106,4106,12901,No End in Sight,"documentari whiteh occupyingpow independentfilm incompet irak superpow warfar narrator(voice) geraldburk alifadhil roberthutch charlesferguson chronolog look at the fiasco in iraq, especi deci made in the spring of 2003 - and the background of those make deci - immedi follow the overthrow of saddam: no occup plan, an inadequ team to run the country, insuffici troop to keep order, and three edict from the white hou announc by bremmer when he took over. en"
4107,4107,250124,The Diary of a Teenage Girl,"drama romanc 1970 teenagegirl oldermanyoungerwomanrelationship basedongraphicnovel teenagesexu womandirector minniegoetz charlotteworthington monroerutherford pascalmaccorkil rickywasserman mariellehel minni goetz is a 15-year-old aspir comic-book artist, come of age in the haze of the 1970 in san francisco. insati curiou about the world around her, minni is a pretti typic teenag girl. oh, except that she’ sleep with her mother’ boyfriend. en"
4108,4108,14284,In the Shadow of the Moon,"documentari nasa spacemiss rocket moonland space astronaut apollo himself davidsington archiv materi from the origin nasa film footag – much of it seen for the first time – plu interview with the surviv astronauts, includ jim lovell, dave scott, john young, gene cernan, mike collins, buzz aldrin, alan bean, edgar mitchell, charli duke and harrison schmitt. en"
4109,4109,57120,Meek's Cutoff,"drama western gold oregon thirst tree settler familyrelationship nativeamerican saltlakec pioneer womandirector emilytetherow stephenmeek solomantetherow millieg thomasg kellyreichardt set in 1845, thi drama follow a group of settler as they embark on a punish journey along the oregon trail. when their guid lead them astray, the expedit is forc to contend with the unforgiv condit of the high plain desert. en"
4110,4110,12228,Inside Deep Throat,"histori documentari usa 1970 sexualrevolut unsimulatedsex narrator(voice) himself himself(archivefootage) himself fentonbailey randybarbato in 1972, a seemingli typic shoestr budget pornograph film wa made in a florida hotel, ""deep throat,"" star linda lovelace. thi film would surpass the wildest expect of everyon involv to becom one of the most success independ film of all time. it caught the public imagin which met the spirit of the times, even as the self appoint guardian of public moral struggl to suppress it, and created, for a brief moment, a possibl futur where sexual in film had a bold artist potential. thi film cover the stori of the make of thi controversi film, it stun success, it hyster opposit along with it dark side of mob influenc and alleg of the on set mistreat of the film' star. in short, the combin event would redefin the popular appeal of pornography, even as more cynic develop would lead it down other paths. en"
4111,4111,22617,Dinner Rush,"drama action thriller louiscropa garylieberman enricocoventi lucycl adrian bobgiraldi is it just anoth even at the huge popular italian restaur of proprietor and bookmak loui cropa in new york? anyth but as tonight' guest include; a local polic detect and hi wife special invit by the owner; on the balconi rival bookmak gangster from queen who want to becom partner in the restaurant; in the corner renown food critic 'the food nymph' is her usual demand self; and at the bar, seemingli unnoticed, is ken. as the even continu enter duncan, invet gambler and sous-chef on-the-lin in the frenet kitchen downstairs, who act as the catalyst that cau the even to draw to it inevitable, explosive, deadli conclusion. en"
4112,4112,55561,Clockwatchers,comedi drama independentfilm womandirector irischapman margaretburr paula jane cleo jillsprech iri can best be describ as a wallflower. she begin her first day as a temp for the nondescript global credit associ by wait in a chair for two hours... en
4113,4113,42889,The Virginity Hit,"comedi lossofvirgin teenageboy teencomedi teenagesexu foundfootag sexcomedi virgin matt zack jacob justin krysta huckbotko andrewgurland four guys, one camera, and their experi chronicl the exhilar and terrifi rite of passage: lose your virginity. as these guy help their buddi get laid, they'll have to surviv friend with benefits, internet hookups, even porn star dure an adventur that prove whi you will alway rememb your first time. en"
4114,4114,10656,Subway,"action thriller pari cultureclash subway metropoli blackmail document crimin socialit punkband héléna fred lefleurist commissairegesbert rollerskat lucbesson fred, a raffish safe blower, take refug in the pari metro after be chase by the henchmen of a shadi businessman from whom he ha just stolen some documents. while hide out in the back room and conduit of the metro, fred encount a subterranean societi of eccentr charact and petti criminals. despit be pursu by the henchmen, fred find the time to flirt with héléna, blow a safe, rob a train, evad the hapless metro police, and start a rock band fr"
4115,4115,24363,House of D,"comedi drama self-discoveri friendship pappass tomwarshaw tommi mrs.warshaw reader davidduchovni an american artist live a bohemian exist in paris, tom warshaw (david duchovny) is tri to make sen of hi troubl adult life by reflect upon hi extraordinari childhood. en"
4116,4116,13121,Teeth,"comedi horror dawno'keef brad dr.godfrey tobey bill mitchelllichtenstein dawn is an activ member of her high-school chastiti club but, when she meet tobey, natur take it course, and the pair answer the call. they suddenli learn she is a live exampl of the vagina dentata myth, when the encount take a grisli turn. en"
4117,4117,24746,Six-String Samurai,"action adventur sciencefict independentfilm buddi thekid mother death psycho lancemungia in a post-apocalypt world where the russian have taken over a nuke usa and elvi is king of lost vegas, buddi is a '50 rocker and wander warrior roll into one, too-cool package. arm with hi six-str in one hand and hi sword in the other, buddi is on hi way to vega to succeed elvi as king. along the way, he save an orphan who decid to tag along. en"
4118,4118,325140,Hum To Mohabbat Karega,"raju, a waiter, is in love with the famou tv report greeta kapoor. after a man is murdered, kapoor show up at raju' door to ask him some question - it turn out that raju serv the dead man hi last supper, and the author hope that he might be abl to help them. raju lie and say that he wa an eye witness, in order to spend more time with kapoor. he give the polic a fal descript of the killer, but it match hi best friend kutti, so soon kutti is want by the police, and the mafia, who is respon for the killing, is after raju. en"
4119,4119,12109,It's All Gone Pete Tong,"drama comedi music discjockey lossoffamili cocain comeback recordingstudio british ibiza basedontruestori disabl frankiewild sonja jackstoddart penelop himself michaeldow it all gone pete tong is a comedi follow the tragic life of legendari franki wilde. the stori take us through frankie' life from one of the best dj' alive, through subsequ battl with a hear disorder, culmin in hi mysteri disappear from the scene. en"
4120,4120,27023,Saint John of Las Vegas,comedi independentfilm aftercreditsst john virgil ned jill smitti huerhod an ex-gambl is lure back into the game by a veteran insurance-fraud investigator. en
4121,4121,22913,24 7: Twenty Four Seven,"comedi drama romanc transport sport friend nottingham alandarci tim tim'sdad(geoff) tim'smother(pat) ronniemarsh shanemeadow in a typic english working-class town, the juvenil have noth more to do than hang around in gangs. one day, alan darcy, a highli motiv man with the same kind of youth experience, start tri to get the young peopl off the street and into do someth they can believ in: boxing. darci open a box club, aim to bring the rival gang together. en"
4122,4122,273899,Stonewall,"drama stonewallriot danni ray/ramona trevor edmurphi orphananni rolandemmerich ""stonewall"" is a drama about a young man in new york caught up dure the 1969 stonew riots, a pivot event wide consid the start point for the modern gay civil right movement. en"
4123,4123,20653,Roadside Romeo,"anim famili foreign romeo laila charlieanna mini guru thi is the stori of romeo. a dude who wa live the life. he had the work - the mansion to live in, the chick to parti with and the car to be driven around in. until one day, the famili he wa the favourit pet of, decid to move and left him back, abandon on the mean street of mumbai. romeo is now face with situat he ha never been in before. he encount four strays, who scare the daylight out of him. but soon, he smooth talk hi way into their heart and he make friends. then, romeo find love! he encount the beautiful, ravish laila, the most beauti girl he ha ever seen - and he lose hi heart to her at first sight. finally, he encount a villain! the dread don of the area - charli anna. the don who everyon is scare of. so hop on to the adventur as romeo, win friendship, love and a new life - in spite of charli anna and hi gang! en"
4124,4124,67373,This Thing of Ours,"drama action thriller heistmafiainternet jimmi dannysantini skippi austinpalermo dannyprovenzano use the internet and global satellites, a group of gangster pull off the biggest bank heist in the mafia' history. en"
4125,4125,171759,The Lost Medallion: The Adventures of Billy Stone,adventur famili billyston alli faleaka daniel cobra billmuir a man who stop into a foster home to drop off some donat soon tell the kid a stori about two teenag friend who uncov a long-lost medallion that transport them back in time. en
4126,4126,206296,The Last Five Years,"comedi drama music romanc wife music marriag divorc cathyhiatt jamiewellerstein alisemichael heathergreenblatt lindawhitfield richardlagraven in new york, a struggl actress and a success writer sing about their fail marriag from two perspectives. en"
4127,4127,35219,The Missing Person,"comedi drama mysteri thriller detect independentfilm train alcohol missingperson johnrosow misscharley haroldfullm meganfullm herofurillo noahbuschel privat detect john rosow is hire to tail a man on a train from chicago to lo angeles. rosow gradual uncov the man' ident as a miss person; one of the thousand presum dead after the 9/11 terrorist attack on the world trade center. persuad by a larg reward, rosow is charg with bring the miss person back to hi wife in new york city. en"
4128,4128,28260,Return of the Living Dead 3,"comedi sciencefict romanc horror gang zombi juliewalk curtreynold col.johnreynold lt.col.sinclair col.peck brianyuzna colonel reynold and hi group of govern scientist continu their work on re-anim the dead for militari use. hi son curt use a stolen secur pass to sneak in with hi thrill-seek girlfriend julie, with shocking, deadli results! en"
4129,4129,7515,London,drama action romanc newyork celebr syd london mallori bateman maya hunterrichard london is a drug laden adventur that center on a parti in a new york loft where a young man is tri to win back hi ex-girlfriend. en
4130,4130,13075,Sherrybaby,"drama independentfilm motherdaughterrelationship womandirector sherryswanson dorothywashington desi deanwalk bobbyswanson lauriecolli after serv time in prison, former drug addict sherri swanson return home to reclaim her young daughter from famili member who have been rai the child. sherry' family, especi her sister-in-law, doubt sherry' abil to be a good mother, and sherri find her resolv to stay clean slowli weakening. en"
4131,4131,335866,Circle,horror sciencefict surviv execut stranger nomemori thewif thecollegeguy thetattooedman thelesbian thecancersurvivor aaronhann mariomiscion could you trust a juri of your peer with your life? the contest of a mysteri death game must make harrow deci as they strateg for surviv in thi psycholog sci-fi thriller. en
4132,4132,13510,Eden Lake,"horror thriller beach wifehusbandrelationship lake camp rottweil sadism forest reveng surviv fear violenc coupl gangviol teenagekil jenni steve abi brett paig jameswatkin eden lake is a relentlessli ten and immacul pace horror-thril about modern youth gone wild. when a young coupl goe to a remot wood lake for a romant getaway, their quiet weekend is shatter by an aggress group of local kids. rowdi quickli turn to rage as the teen terror the coupl in unimagin ways, and a weekend outing becom a bloodi battl for survival. en"
4133,4133,215881,Plush,"thriller womandirector hayley enzo carter anni camila catherinehardwick a young singer/songwriter, despit be married, becom involv with her new guitarist, who she soon discov ha a dark past and may be a danger to her and those close to her. en"
4134,4134,18238,Lesbian Vampire Killers,"horror comedi femalenud horror darkcomedi femalehomosexu femalevampir fletch jimmi vicar lott eva philclaydon with their women have been enslav by a pack of lesbian vampires, the remain menfolk of a rural town send two hapless young lad out onto the moor as a sacrifice. en"
4135,4135,22600,Gangster's Paradise: Jerusalema,"drama action crime foreign hear gangofthiev organizedcrim joshfreidland inspectorblakkieswart luckykunen nazareth zakesmbolelo ralphziman thi south african movi track the rise of a once-petti crimin to the height of the crimin underworld. after cut hi teeth on hijacking, befor move onto bigger game, an ambiti man hit a setback when most of hi gang are shot. en"
4136,4136,12612,Freeze Frame,"thriller drama crime lossoffamili camcord alibi suspect murder seanveil detectivelouisem forensicprofilersaulseg detectivemountjoy johnsimpson sean veil is an ultra paranoid murder suspect who take to film himself round the clock to provid an alibi, just in case he' ever accu of anoth crime. problem ari howev when the polic do come call and the one tape that can prove hi innoc ha mysteri disappeared. en"
4137,4137,50698,Grave Encounters,thriller horror camcord realiti insaneasylum paranorm haunt psychiatrichospit ghosthunt paranormalinvestig labyrinth mentalasylum foundfootag lanc matt sasha houstongray dott.friedkin colinminihan stuartortiz a crew from a paranorm realiti televi show lock themselv in a haunt psychiatr hospital. they search for evid of paranorm activ as they shoot what end up becom their final episode. en
4138,4138,115210,Stitches,"horror slapstick teenangst slaughter darkcomedi supernaturalb killerclown revengekil stitch tom kate themotley conormcmahon the clumsi and unfunni clown richard ""stitches"" grindl entertain at the 10th birthday parti of littl tom, but the boy and hi friend play a prank with stitches, tie hi shoelaces. stitch slips, fall and dies. six year later, tom give a birthday parti for hi friend at home, but stitch reviv to haunt the teenag and reveng hi death. en"
4139,4139,34335,Nine Dead,crime drama horror thriller kidnap murder suspen kelley shooter sulli coogan leon chrisshadley commun is the key to the surviv for nine stranger who have been kidnap by a mask gunman and told that one of them will die everi ten minut until they discov how they are all connected. who of the nine live and who dies? en
4140,4140,459488,"To Be Frank, Sinatra at 100",documentari music actor legendaryperfom classichollywood franksinatra singer narrat simonnapier-bel nan en
4141,4141,11302,Bananas,"comedi revolut politicalactiv loser fieldingmellish nanci generalemiliom.varga yolanda esposito woodyallen when a bumbl new yorker is dump by hi activist girlfriend, he travel to a tini latin american nation and becom involv in it latest rebellion. en"
4142,4142,119458,Supercapitalist,thriller markpatterson connerl donaldchang morrisbrown nataliewang simonyin a maverick new york hedg fund trader with uncanni analyt abil move to hong kong and orchestr a mega-d that swiftli escal beyond hi control. en
4143,4143,20406,Rockaway,"action adventur drama trane juju ivan sergei dave jeffcrook joshcrook trane is a decor war hero just ship home to the state from afghanistan after the brutal murder of hi wife and child back in rockaway, queens. upon hi return, trane encount hi old friend dave, who describ the new forc of crime and prostitut that have move into their neighborhood and cau the destruct of hi family. en"
4144,4144,3766,The Lady from Shanghai,crime drama mysteri newyork sanfrancisco aquarium shanghai yacht romanticrivalri insurancefraud court blond suspen classicnoir filmnoir elsabannist michaelo'hara arthurbannist georgegrisbi sidneybroom orsonwel a romant drifter get caught between a corrupt tycoon and hi voluptu wife. en
4145,4145,18616,No Man's Land: The Rise of Reeker,"horror thriller sheriff robber burned gore serialkil grimreap desert heldatgunpoint death taser hitbyacar explodinggasolinest flashback alex allison maya binki thesalesman davepayn a sheriff and hi son who are track down a group of bank robber on their way to mexico, onli to discov that they are be stalk by a far more deadli enemi — the reeker. en"
4146,4146,18808,Highway,"action adventur drama roadmovi pilotkelson cassi jackhay johnnythefox scawldi jamescox jack is caught with the wife of hi employer, a vega thug. the thug send goon after jack, who convinc hi best friend, pilot, to flee with him. pilot insist that they head for seattle, but doesn't tell jack why. the goon learn from pilot' drug sourc where the youth are headed, and they follow, hell bent on break jack' feet. on the road, jack and pilot give a ride to cassie, a distress young woman. she and jack hit it off. they pick up an age stoner head to seattl for kurt cobain' memorial, and they help a circu sideshow family. whi is pilot so set on seattle, will the goon catch jack, and is there ani way the friends' compet need can be resolved? en"
4147,4147,95755,Small Apartments,"comedi crime franklinfranklin simon mr.allspic dr.sagemennox burtwalnut jonasåkerlund when a clumsi deadbeat accid kill hi landlord, he must do everyth in hi power to hide the body, onli to find that the distract of lust, the death of hi belov brother, and a crew of misfit charact forc him on a journey where a fortun await him. en"
4148,4148,198062,Coffee Town,comedi coffeeshop slacker thirtysometh carefr will chad gino becca sam bradcopeland three thirty-someth friend band togeth when their carefr exist is threatened. en
4149,4149,188652,The Ghastly Love of Johnny X,"comedi fantasi music johnnyx mickeyo'flynn bliss kingclayton sluggo paulbunnel a truli mad concoction, blend 1950 juvenil delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everyth in just the right combin to creat an engag big screen spectacle! thi curiou and curiou entertain stori involv one jonathan xavier and hi devot misfit gang who, incidentally, have been exil to earth from the far reach of outer space. johnny' former girlfriend bliss ha left him and stolen hi resurrect suit, a cosmic, mind-bend uniform that give the owner power over others. along the way, there will be sever highli styliz music numbers, lot of genuin humor dialogue, and a wacki plot-twist or two, all beauti captur on the veri last of kodak' black-and-whit plus-x film stock. en"
4150,4150,174311,All Is Bright,"comedi drama christmastr salesman frenchcanadian rene denni olga tremblay bobbi philmorrison two french canadian ne’er-do-wel travel to new york citi with a scheme to a get rich quick sell christma trees. easygo charmer rene (paul rudd) clash with misanthrop ex-con denni (paul giamatti), whose wife rene just stole. still, thi odd coupl must make an honest go of it in thi fresh buddi comedi co-star salli hawkins, by the director of the indi breakout hit junebug. en"
4151,4151,12602,The Torture Chamber of Dr. Sadism,"mysteri horror histori snake cut-offarm pit revit descend count surreal rogermont countfredericregula baronesslilianvonbrab anathol babett haraldreinl in the olden tymes, count regula is drawn and quarter for kill twelv virgin in hi dungeon tortur chamber. thirty-f year later, he come back to seek reveng on the daughter of hi intend thirteenth victim and the son of hi prosecutor in order to attain immort life. de"
4152,4152,153795,Straight A's,"comedi drama brotherbrotherrelationship drugaddict sister-in-law katherin scott william charl jamescox pressur by hi decea mother' ghost to return home to the famili he abandoned, a former addict grab a bag of pill and a sack of marijuana and hit the road to shreveport. en"
4153,4153,17768,A Funny Thing Happened on the Way to the Forum,comedi music virgin ancientrom freedom sondheim slave basedonstagemu slaveown pseudolu marcuslycu erroniu hero hysterium richardlest a wili slave must unit a virgin courtesan and hi young smitten master to earn hi freedom. en
4154,4154,13516,Slacker Uprising,"documentari presidentialelect michaelmoor himself himself himself herself michaelmoor slacker upri is a movi of michael moore' tour of colleg in swing state dure the 2004 election, with a goal to encourag 18–29 year old to vote, and the respon it received. the film is a re-edit version of captain mike across america, which play at the toronto intern film festiv in 2007. it is one of the first featur length film made by a known director to be relea as a free and legal download online. the free download is onli avail to those resid in the unit state and canada. the film wa also made avail free for onlin view and download on the lyco cinema platform as well as itun and blip.tv. it had a one-night-onli run at the michigan theater, where michael moor spoke briefly. the film is avail in dvd format. slacker upri featur live perform or appear by eddi vedder, roseann barr, joan baez, tom morello, r.e.m., steve earle, and viggo mortensen. the origin score is by anti-flag. en"
4155,4155,98549,The Legend of Hell's Gate: An American Conspiracy,"action adventur histori western basedonrealev willedward kidcalledkelli johnst.helen eigsonhoward maggiemoon tannerbeard in 1870 texas, a ruthless bounti hunter and an irish desperado flee the law with a young crimin claim to possess a treasur more valuabl than gold. cross path with some of the west’ most notori figures, the three outlaw fight for their live in the pursuit of fame and fortune. fuel by an ensembl cast and inspir by actual events, the legend of hell’ gate blend legend and histori into a western spectacl that recount a treacher exist in post civil war texas. en"
4156,4156,312793,The Walking Deceased,"sciencefict comedi spoof zombi greenbay chicago sherifflincoln romeo brooklyn scottdow the walk decea is the scari movi of the zombi genre, rip on the biggest and best of zombi pop-culture, arguabl the most craze genr in the world. the stori follow a group of survivor from all walk of the apocalyp – an idiot sheriff with definit coma-induc brain damage, hi hardass son and a hobo with onli a crossbow to stave off the walk dead, four squabbl friend forc to surviv thi zombieland together, and a lone zombi who just need love to fulli regain hi warm bodi – who leav their once-saf mall hideout in search of the rumor safe haven ranch, a refug untouch by the zombi viru that ha ravag humanity. but despit the comfort name, they discov that thi sanctuari may not be as welcom as advertised. en"
4157,4157,309919,The Curse of Downers Grove,"thriller mysteri horror drama self-defen carmechan graduat highschool shoot parti murder cur blood teenag attemptedrap aftercreditsst chrissieswanson bobbi dian traci ian derickmartini the town of downer grove look like your averag suburban neighborhood -- but downer grove ha a disturb secret.... for the past eight years, one senior from everi high school graduat class ha met a bizarr death right befor graduat day. and thi year, chrissi swanson ha a terribl feel that she is go to be the one to die. can chrissi surviv the cur of downer grove or will she, like those senior befor her, fall prey to the town' deadli secret? en"
4158,4158,299553,Shark Lake,"thriller lake sharkattack clintgray donbarn meredithhernandez petermay larson jerrydugan meredith hendrick happen to be the best cop in her quiet town on lake tahoe. when a black-market exot speci dealer name clint is parol from prison, someth he let loo begin to make it presenc known. swimmer and land-lov alik begin to becom part of the food chain at an unbeliev rate. meredith and her team discov that they'r not just hunt one eat machine, but a whole famili of them. not everyon will make it out alive, but those who do will never forget thi summer at shark lake. en"
4159,4159,21309,River's Edge,"crime drama sex polic friend murder layn matt clarissa samson'john'tollet feck timhunt a group of high school friend discov that they are in the presenc of a killer. one of them, samson, ha murder hi girlfriend jamie. he brag to hi friend about kill her, and when they discov he is tell the truth, their reaction vary. en"
4160,4160,32235,Northfork,"fantasi drama sciencefict waltero'brien fatherharlan mrs.hadfield flowerhercul mayor michaelpolish ""we are all angels. it is what we do with our wing that separ us."" in the next two days, the town of northfork will cea to exist. the year is 1955 and northfork is liter about to be ""dammed,"" flood to make way for a new hydroelectr project. en"
4161,4161,329540,The Marine 4: Moving Target,"thriller action jakecart oliviatani andrewvogel ethansmith det.paulredman williamkaufman wwe superstar mike ""the miz"" mizanin return as jake carter where he is assign to protect a whistleblow who wish to expo a corrupt militari defenc contractor. however, the militari hire a heavili arm team of mercenari to kill her and it' up to carter to stop them at ani cost. en"
4162,4162,26388,Buried,drama thriller mysteri isol coffin raceagainsttim buried surviv terror danger cellphon desert psycholog aftercreditsst captiv chasesandrac mindandsoul confin paulconroy jabir(voice) danbrenner(voice) alandavenport(voice) lindaconroy(voice) rodrigocorté paul is a u.s. truck driver work in iraq. after an attack by a group of iraqi he wake to find he is buri aliv insid a coffin. with onli a lighter and a cell phone it' a race against time to escap thi claustrophob death trap. en
4163,4163,49020,Submarine,"drama comedi romanc beach wale friendship bulli teenagegirl lossofvirgin olivert jilltat grahampurvi lloydtat kim-lin richardayoad 15-year-old deep-think welsh schoolboy, oliv tate (craig roberts) struggl to initi and maintain a relationship with jordana (yasmin paige), hi devilish, dark-hair classmat at their swansea high school. as hi parents' marriag begin to fall apart, similar problem ari in hi relationship with jordana. en"
4164,4164,159037,The Square,"documentari drama histori womandirector himself himself himself jehanenoujaim the square, a new film by jehan noujaim (control room; rafea: solar mama), look at the hard realiti face day-to-day by peopl work to build egypt’ new democracy. catapult us into the action spread across 2011 and 2012, the film provid a kaleidoscopic, viscer experi of the struggle. cairo’ tahrir squar is the heart and soul of the film, which follow sever young activists. arm with values, determination, music, humor, an abund of social media, and sheer obstinacy, they know that the thorni path to democraci onli began with hosni mubarek’ fall. the life-and-death struggl between the peopl and the power of the state is still play out. ar"
4165,4165,12838,One to Another,"drama franc musician investig sadomasoch independentfilm relationship incest bisexu luci pierr nicola sébastien baptist jean-marcbarr pascalarnold a stori about bunch of peopl who live in a town in provinci france. at the center of it all is pierre, a conceit and vain bisexu musician in hi late teen who act as a magnet, to vari degrees, for a whole array of charact - from hi sister lucie, with whom he ha a heat incestu relationship, to a citi councilor with whom he particip in gay orgies. when pierr turn up dead, luci investig the reason for hi demi and chart the network of sadomasochist relationship that crisscross the town. fr"
4166,4166,157293,ABCD (Any Body Can Dance),"drama music underdog competit danc music drama vishnu gopi jehangirkhan d rocki remod'souza when a capabl dancer is provok by the evil design of hi employer, natur he will be out to prove hi mettle. hi"
4167,4167,14048,Man on Wire,"thriller documentari crime histori judg juggler passion realiti streetartist jail independentfilm fame hide tower himself himself himself herself himself jamesmarsh on august 7th 1974, french tightrop walker philipp petit step out on a high wire, illeg rig between new york' world trade center twin towers, then the world' tallest buildings. after nearli an hour of perform on the wire, 1,350 feet abov the sidewalk of manhattan, he wa arrested. thi fun and spellbind documentari chronicl philipp petit' ""highest"" achievement. en"
4168,4168,356987,Abandoned,drama thriller supervivencia jim john rick martha heather johnla when their yacht capsiz dure a storm; four men face almost certain death. en
4169,4169,295886,Brotherly Love,drama jackietaylor june sergio chriscollin simon jamalhil west philadelphia basketb star sergio taylor deal with the pressur of fame while hi brother and sister have their own issu with ambition. en
